from_id,from施設名,to_id,to施設名,distance_km,driving_minutes
F0134,月夜野まるかチェリー園,F0180,一ノ倉沢,19.56,40
F0134,月夜野まるかチェリー園,F0181,榛名高原,24.88,60
F0134,月夜野まるかチェリー園,F0182,武尊山,19.15,75
F0134,月夜野まるかチェリー園,F0184,平標山,21.87,60
F0134,月夜野まるかチェリー園,F0185,四万の甌穴群,17.69,45
F0134,月夜野まるかチェリー園,F0189,水沢うどん 大澤屋（第二店舗）,22.14,45
F0134,月夜野まるかチェリー園,F0191,伊香保グリーン牧場,20.11,40
F0134,月夜野まるかチェリー園,F0192,元祖 田丸屋,22.15,45
F0134,月夜野まるかチェリー園,F0194,永井食堂,12.94,25
F0134,月夜野まるかチェリー園,F0196,小荒井製菓,10.18,20
F0134,月夜野まるかチェリー園,F0197,清芳亭,20.39,45
F0134,月夜野まるかチェリー園,F0201,焼まんじゅう島村,19.22,50
F0134,月夜野まるかチェリー園,F0205,フリアンのみそパン,6.81,15
F0134,月夜野まるかチェリー園,F0224,角弥そば,13.93,25
F0134,月夜野まるかチェリー園,F0225,大とろ牛乳,8.86,15
F0134,月夜野まるかチェリー園,F0226,パノラマアドヴェンチャーズ,8.73,15
F0134,月夜野まるかチェリー園,F0227,まんてん星の湯,10.77,20
F0134,月夜野まるかチェリー園,F0229,まんてん星の湯 里山体験,10.77,20
F0134,月夜野まるかチェリー園,F0230,フィールドアースみなかみ,10.39,20
F0134,月夜野まるかチェリー園,F0231,TOP水上カンパニー,14.12,30
F0134,月夜野まるかチェリー園,F0232,土合駅階段,17.46,35
F0134,月夜野まるかチェリー園,F0233,道の駅 みなかみ水紀行館,10.14,20
F0134,月夜野まるかチェリー園,F0234,遊神館,10.51,20
F0134,月夜野まるかチェリー園,F0235,みなかみフルーツランドモギトーレ,4.89,15
F0134,月夜野まるかチェリー園,F0309,伊香保ロープウェイ,20.86,45
F0135,地球屋,F0136,ふれあいの家,11.2,35
F0135,地球屋,F0206,ボンジョルノ,3.15,20
F0136,ふれあいの家,F0135,地球屋,11.2,35
F0136,ふれあいの家,F0206,ボンジョルノ,8.62,35
F0136,ふれあいの家,F0208,三国家,25.12,60
F0137,希望の丘農園,F0112,榛名神社,17.82,45
F0137,希望の丘農園,F0116,伊香保おもちゃと人形・自動車博物館,16.21,40
F0137,希望の丘農園,F0118,群馬サファリパーク,11.85,35
F0137,希望の丘農園,F0123,こんにゃくパーク,8.78,25
F0137,希望の丘農園,F0124,前橋るなぱあく（前橋市中央児童遊園）,13.26,35
F0137,希望の丘農園,F0127,碓氷第三橋梁（めがね橋）,22.92,45
F0137,希望の丘農園,F0128,富岡製糸場,8.99,25
F0137,希望の丘農園,F0130,水澤観音,17.86,45
F0137,希望の丘農園,F0139,陶芸 榛名の麓,16.58,40
F0137,希望の丘農園,F0148,からっ風焼 陶仙房,16,45
F0137,希望の丘農園,F0159,榛名山（榛名富士）,18.7,55
F0137,希望の丘農園,F0164,榛名湖畔,19,55
F0137,希望の丘農園,F0166,妙義山,18.12,40
F0137,希望の丘農園,F0181,榛名高原,18.17,50
F0137,希望の丘農園,F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,15.74,40
F0137,希望の丘農園,F0189,水沢うどん 大澤屋（第二店舗）,17.86,40
F0137,希望の丘農園,F0191,伊香保グリーン牧場,19.99,45
F0137,希望の丘農園,F0192,元祖 田丸屋,17.87,40
F0137,希望の丘農園,F0193,登利平 本店,12.96,40
F0137,希望の丘農園,F0194,永井食堂,28.5,50
F0137,希望の丘農園,F0195,シャンゴ 問屋町本店,6.35,20
F0137,希望の丘農園,F0197,清芳亭,20.22,45
F0137,希望の丘農園,F0198,ガトーフェスタ ハラダ ららん藤岡店,12.15,35
F0137,希望の丘農園,F0200,登利平 南部店,12.04,35
F0137,希望の丘農園,F0203,おぎのや ドライブイン横川,18.95,40
F0137,希望の丘農園,F0204,ドンレミーアウトレット 高崎店,5.76,20
F0137,希望の丘農園,F0207,コストコ 前橋倉庫店,13.04,40
F0137,希望の丘農園,F0209,登利平高崎モントレー店,5.61,20
F0137,希望の丘農園,F0210,高崎弁当,7.37,25
F0137,希望の丘農園,F0211,妙ちくりん,19.94,45
F0137,希望の丘農園,F0212,ららん藤岡,12.13,35
F0137,希望の丘農園,F0214,だるま大使,3.24,15
F0137,希望の丘農園,F0309,伊香保ロープウェイ,20.01,50
F0137,希望の丘農園,F0311,軽井沢 川上庵,28.58,65
F0138,かぬ～っこ みなかみカヌー.com,F0113,吹割の滝,22.55,75
F0138,かぬ～っこ みなかみカヌー.com,F0126,尾瀬ケ原,15.26,
F0138,かぬ～っこ みなかみカヌー.com,F0131,果実の里 原田農園,23.91,55
F0138,かぬ～っこ みなかみカヌー.com,F0132,マックスアウトドアツアーズ水上,12.29,30
F0138,かぬ～っこ みなかみカヌー.com,F0133,たくみの里 四季の家,25.37,65
F0138,かぬ～っこ みなかみカヌー.com,F0134,月夜野まるかチェリー園,23.44,50
F0138,かぬ～っこ みなかみカヌー.com,F0141,たくみの里いちごの家,24.98,60
F0138,かぬ～っこ みなかみカヌー.com,F0142,生ゆば処 町田屋,23.77,60
F0138,かぬ～っこ みなかみカヌー.com,F0143,フォレスト＆ウォーター みなかみベース,10.59,30
F0138,かぬ～っこ みなかみカヌー.com,F0144,たくみの里農産物加工の家,24.93,65
F0138,かぬ～っこ みなかみカヌー.com,F0145,ロックハート城,28.24,65
F0138,かぬ～っこ みなかみカヌー.com,F0146,水上アウトドアセンター,4.32,20
F0138,かぬ～っこ みなかみカヌー.com,F0150,月夜野焼 祐太郎窯,17.11,40
F0138,かぬ～っこ みなかみカヌー.com,F0152,カッパCLUB,16.97,40
F0138,かぬ～っこ みなかみカヌー.com,F0155,ジャグスポーツ,10.38,25
F0138,かぬ～っこ みなかみカヌー.com,F0156,菅沼キャンプ村,27.65,120
F0138,かぬ～っこ みなかみカヌー.com,F0171,白根山,28.07,125
F0138,かぬ～っこ みなかみカヌー.com,F0172,赤谷湖,23.67,60
F0138,かぬ～っこ みなかみカヌー.com,F0173,尾瀬沼,20.85,120
F0138,かぬ～っこ みなかみカヌー.com,F0175,天神平,12.98,50
F0138,かぬ～っこ みなかみカヌー.com,F0177,諏訪峡,15.73,35
F0138,かぬ～っこ みなかみカヌー.com,F0178,丸沼,24.5,110
F0138,かぬ～っこ みなかみカヌー.com,F0179,吹割渓谷,22.55,75
F0138,かぬ～っこ みなかみカヌー.com,F0180,一ノ倉沢,12.19,45
F0138,かぬ～っこ みなかみカヌー.com,F0182,武尊山,9.3,50
F0138,かぬ～っこ みなかみカヌー.com,F0183,至仏山,9.25,120
F0138,かぬ～っこ みなかみカヌー.com,F0184,平標山,23.44,100
F0138,かぬ～っこ みなかみカヌー.com,F0196,小荒井製菓,15.56,35
F0138,かぬ～っこ みなかみカヌー.com,F0205,フリアンのみそパン,24.49,55
F0138,かぬ～っこ みなかみカヌー.com,F0224,角弥そば,11.15,25
F0138,かぬ～っこ みなかみカヌー.com,F0225,大とろ牛乳,16.4,40
F0138,かぬ～っこ みなかみカヌー.com,F0226,パノラマアドヴェンチャーズ,16.16,40
F0138,かぬ～っこ みなかみカヌー.com,F0227,まんてん星の湯,23.17,60
F0138,かぬ～っこ みなかみカヌー.com,F0229,まんてん星の湯 里山体験,23.17,60
F0138,かぬ～っこ みなかみカヌー.com,F0230,フィールドアースみなかみ,15.19,35
F0138,かぬ～っこ みなかみカヌー.com,F0231,TOP水上カンパニー,10.43,25
F0138,かぬ～っこ みなかみカヌー.com,F0232,土合駅階段,10.8,35
F0138,かぬ～っこ みなかみカヌー.com,F0233,道の駅 みなかみ水紀行館,15.54,35
F0138,かぬ～っこ みなかみカヌー.com,F0234,遊神館,28.37,70
F0138,かぬ～っこ みなかみカヌー.com,F0235,みなかみフルーツランドモギトーレ,24.37,60
F0139,陶芸 榛名の麓,F0112,榛名神社,10.74,35
F0139,陶芸 榛名の麓,F0116,伊香保おもちゃと人形・自動車博物館,0.42,5
F0139,陶芸 榛名の麓,F0118,群馬サファリパーク,27.91,55
F0139,陶芸 榛名の麓,F0123,こんにゃくパーク,25.25,55
F0139,陶芸 榛名の麓,F0124,前橋るなぱあく（前橋市中央児童遊園）,11.4,25
F0139,陶芸 榛名の麓,F0127,碓氷第三橋梁（めがね橋）,27.31,65
F0139,陶芸 榛名の麓,F0128,富岡製糸場,24.71,55
F0139,陶芸 榛名の麓,F0130,水澤観音,2.76,10
F0139,陶芸 榛名の麓,F0131,果実の里 原田農園,23.5,35
F0139,陶芸 榛名の麓,F0133,たくみの里 四季の家,26.42,55
F0139,陶芸 榛名の麓,F0134,月夜野まるかチェリー園,23.27,40
F0139,陶芸 榛名の麓,F0137,希望の丘農園,16.58,40
F0139,陶芸 榛名の麓,F0140,陣平農園,19.2,40
F0139,陶芸 榛名の麓,F0141,たくみの里いちごの家,25.92,50
F0139,陶芸 榛名の麓,F0142,生ゆば処 町田屋,25.54,40
F0139,陶芸 榛名の麓,F0144,たくみの里農産物加工の家,26.1,50
F0139,陶芸 榛名の麓,F0145,ロックハート城,18.32,40
F0139,陶芸 榛名の麓,F0148,からっ風焼 陶仙房,3.05,10
F0139,陶芸 榛名の麓,F0153,工房無限大,29.81,55
F0139,陶芸 榛名の麓,F0154,水沼駅温泉センター,27.57,65
F0139,陶芸 榛名の麓,F0159,榛名山（榛名富士）,8.44,30
F0139,陶芸 榛名の麓,F0161,赤城山,19.15,50
F0139,陶芸 榛名の麓,F0164,榛名湖畔,9.4,35
F0139,陶芸 榛名の麓,F0166,妙義山,27.36,60
F0139,陶芸 榛名の麓,F0167,国指定名勝「吾妻峡」,24.79,55
F0139,陶芸 榛名の麓,F0168,四万川,25.25,50
F0139,陶芸 榛名の麓,F0172,赤谷湖,29.24,55
F0139,陶芸 榛名の麓,F0176,四万湖,23.82,45
F0139,陶芸 榛名の麓,F0181,榛名高原,8.48,30
F0139,陶芸 榛名の麓,F0185,四万の甌穴群,27.21,50
F0139,陶芸 榛名の麓,F0188,ガトーフェスタ ハラダ 新本館シャトー・デュ・ボヌール,25.35,40
F0139,陶芸 榛名の麓,F0189,水沢うどん 大澤屋（第二店舗）,2.56,5
F0139,陶芸 榛名の麓,F0191,伊香保グリーン牧場,4.28,10
F0139,陶芸 榛名の麓,F0192,元祖 田丸屋,2.64,5
F0139,陶芸 榛名の麓,F0193,登利平 本店,13.9,35
F0139,陶芸 榛名の麓,F0194,永井食堂,12.4,30
F0139,陶芸 榛名の麓,F0195,シャンゴ 問屋町本店,13.26,30
F0139,陶芸 榛名の麓,F0197,清芳亭,5.46,10
F0139,陶芸 榛名の麓,F0198,ガトーフェスタ ハラダ ららん藤岡店,23.39,35
F0139,陶芸 榛名の麓,F0200,登利平 南部店,16.92,30
F0139,陶芸 榛名の麓,F0201,焼まんじゅう島村,29.8,55
F0139,陶芸 榛名の麓,F0203,おぎのや ドライブイン横川,25.49,55
F0139,陶芸 榛名の麓,F0204,ドンレミーアウトレット 高崎店,16.3,40
F0139,陶芸 榛名の麓,F0205,フリアンのみそパン,22.49,35
F0139,陶芸 榛名の麓,F0207,コストコ 前橋倉庫店,18.49,30
F0139,陶芸 榛名の麓,F0209,登利平高崎モントレー店,16.4,40
F0139,陶芸 榛名の麓,F0210,高崎弁当,18.93,40
F0139,陶芸 榛名の麓,F0211,妙ちくりん,23.75,35
F0139,陶芸 榛名の麓,F0212,ららん藤岡,23.4,35
F0139,陶芸 榛名の麓,F0214,だるま大使,13.34,30
F0139,陶芸 榛名の麓,F0234,遊神館,25.06,55
F0139,陶芸 榛名の麓,F0235,みなかみフルーツランドモギトーレ,24.53,50
F0139,陶芸 榛名の麓,F0309,伊香保ロープウェイ,5.78,15
F0140,陣平農園,F0112,榛名神社,15.87,40
F0140,陣平農園,F0114,西の河原露天風呂,22.29,55
F0140,陣平農園,F0115,西の河原公園,22.17,55
F0140,陣平農園,F0116,伊香保おもちゃと人形・自動車博物館,19.31,40
F0140,陣平農園,F0117,大滝乃湯,21.11,55
F0140,陣平農園,F0119,軽井沢おもちゃ王国,29.77,60
F0140,陣平農園,F0125,草津白根山,26.98,95
F0140,陣平農園,F0127,碓氷第三橋梁（めがね橋）,29.68,80
F0140,陣平農園,F0129,四万川ダム,11.72,45
F0140,陣平農園,F0130,水澤観音,16.64,35
F0140,陣平農園,F0131,果実の里 原田農園,22.52,40
F0140,陣平農園,F0132,マックスアウトドアツアーズ水上,25.03,50
F0140,陣平農園,F0133,たくみの里 四季の家,12,35
F0140,陣平農園,F0134,月夜野まるかチェリー園,16.13,35
F0140,陣平農園,F0139,陶芸 榛名の麓,19.2,40
F0140,陣平農園,F0141,たくみの里いちごの家,12.26,35
F0140,陣平農園,F0142,生ゆば処 町田屋,26.1,45
F0140,陣平農園,F0143,フォレスト＆ウォーター みなかみベース,27.04,55
F0140,陣平農園,F0144,たくみの里農産物加工の家,12.33,35
F0140,陣平農園,F0145,ロックハート城,13.98,25
F0140,陣平農園,F0147,くれさかの森陶芸工房,16.3,45
F0140,陣平農園,F0148,からっ風焼 陶仙房,21.94,45
F0140,陣平農園,F0150,月夜野焼 祐太郎窯,20.33,40
F0140,陣平農園,F0152,カッパCLUB,20.27,45
F0140,陣平農園,F0153,工房無限大,10.7,25
F0140,陣平農園,F0155,ジャグスポーツ,26.87,55
F0140,陣平農園,F0157,草津温泉らくご,21.57,55
F0140,陣平農園,F0158,奥四万湖,12.11,40
F0140,陣平農園,F0159,榛名山（榛名富士）,14.27,40
F0140,陣平農園,F0160,チャツボミゴケ公園,22.12,75
F0140,陣平農園,F0163,野反湖,20.69,80
F0140,陣平農園,F0164,榛名湖畔,14.11,40
F0140,陣平農園,F0167,国指定名勝「吾妻峡」,11.13,30
F0140,陣平農園,F0168,四万川,6.07,20
F0140,陣平農園,F0169,嫗仙の滝,19.5,65
F0140,陣平農園,F0172,赤谷湖,14.31,40
F0140,陣平農園,F0175,天神平,26.12,75
F0140,陣平農園,F0176,四万湖,4.74,15
F0140,陣平農園,F0177,諏訪峡,21.49,45
F0140,陣平農園,F0180,一ノ倉沢,28.98,70
F0140,陣平農園,F0181,榛名高原,14.83,40
F0140,陣平農園,F0184,平標山,24.17,85
F0140,陣平農園,F0185,四万の甌穴群,8.12,20
F0140,陣平農園,F0186,弓池,27.42,95
F0140,陣平農園,F0187,本家ちちや,21.47,55
F0140,陣平農園,F0189,水沢うどん 大澤屋（第二店舗）,16.77,35
F0140,陣平農園,F0190,松むら饅頭,21.67,55
F0140,陣平農園,F0191,伊香保グリーン牧場,14.93,35
F0140,陣平農園,F0192,元祖 田丸屋,16.72,35
F0140,陣平農園,F0194,永井食堂,18.38,40
F0140,陣平農園,F0196,小荒井製菓,21.69,45
F0140,陣平農園,F0197,清芳亭,13.83,30
F0140,陣平農園,F0201,焼まんじゅう島村,10.69,25
F0140,陣平農園,F0202,浅間酒造観光センター,18.36,40
F0140,陣平農園,F0205,フリアンのみそパン,21.15,40
F0140,陣平農園,F0216,道の駅 草津運動茶屋公園,22.02,50
F0140,陣平農園,F0217,御座之湯,21.59,55
F0140,陣平農園,F0220,草津温泉プリン,21.63,55
F0140,陣平農園,F0221,ティールーム ゆきうさぎ,21.46,55
F0140,陣平農園,F0222,お食事処・暖,21.51,55
F0140,陣平農園,F0224,角弥そば,26.19,55
F0140,陣平農園,F0225,大とろ牛乳,20.82,40
F0140,陣平農園,F0226,パノラマアドヴェンチャーズ,21.08,45
F0140,陣平農園,F0227,まんてん星の湯,15.02,45
F0140,陣平農園,F0229,まんてん星の湯 里山体験,15.02,45
F0140,陣平農園,F0230,フィールドアースみなかみ,22.06,45
F0140,陣平農園,F0231,TOP水上カンパニー,26.82,55
F0140,陣平農園,F0232,土合駅階段,28.16,60
F0140,陣平農園,F0233,道の駅 みなかみ水紀行館,21.71,45
F0140,陣平農園,F0234,遊神館,9.19,30
F0140,陣平農園,F0235,みなかみフルーツランドモギトーレ,13.09,40
F0140,陣平農園,F0309,伊香保ロープウェイ,13.71,35
F0140,陣平農園,F0315,草津湯畑（夜）,21.53,55
F0141,たくみの里いちごの家,F0112,榛名神社,26.7,70
F0141,たくみの里いちごの家,F0113,吹割の滝,26.62,45
F0141,たくみの里いちごの家,F0114,西の河原露天風呂,29.64,80
F0141,たくみの里いちごの家,F0115,西の河原公園,29.53,85
F0141,たくみの里いちごの家,F0116,伊香保おもちゃと人形・自動車博物館,26.2,50
F0141,たくみの里いちごの家,F0117,大滝乃湯,28.55,85
F0141,たくみの里いちごの家,F0129,四万川ダム,11.36,60
F0141,たくみの里いちごの家,F0130,水澤観音,24.13,55
F0141,たくみの里いちごの家,F0131,果実の里 原田農園,15.51,25
F0141,たくみの里いちごの家,F0132,マックスアウトドアツアーズ水上,12.78,35
